year,county,state,ag_district,yield,type,units
1981,STEELE,NORTH DAKOTA,EAST CENTRAL,5000000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1983,STEELE,NORTH DAKOTA,EAST CENTRAL,2841000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1984,STEELE,NORTH DAKOTA,EAST CENTRAL,4940000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1986,STEELE,NORTH DAKOTA,EAST CENTRAL,4122000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1985,STEELE,NORTH DAKOTA,EAST CENTRAL,5340000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1988,STEELE,NORTH DAKOTA,EAST CENTRAL,2992000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1991,STEELE,NORTH DAKOTA,EAST CENTRAL,5250000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1994,STEELE,NORTH DAKOTA,EAST CENTRAL,4410800.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1979,STEELE,NORTH DAKOTA,EAST CENTRAL,3946000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1982,STEELE,NORTH DAKOTA,EAST CENTRAL,5440000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1990,STEELE,NORTH DAKOTA,EAST CENTRAL,8494000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1960,STEELE,NORTH DAKOTA,EAST CENTRAL,1681500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1961,STEELE,NORTH DAKOTA,EAST CENTRAL,1440000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1962,STEELE,NORTH DAKOTA,EAST CENTRAL,1452000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1963,STEELE,NORTH DAKOTA,EAST CENTRAL,1131000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1964,STEELE,NORTH DAKOTA,EAST CENTRAL,1219000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1965,STEELE,NORTH DAKOTA,EAST CENTRAL,1479000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1967,STEELE,NORTH DAKOTA,EAST CENTRAL,2646000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1973,STEELE,NORTH DAKOTA,EAST CENTRAL,4126500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1975,STEELE,NORTH DAKOTA,EAST CENTRAL,4282500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1976,STEELE,NORTH DAKOTA,EAST CENTRAL,4261400.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1977,STEELE,NORTH DAKOTA,EAST CENTRAL,4431000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2016,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2007,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2009,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2010,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2006,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2005,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2004,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2008,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2011,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2012,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2014,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2015,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2017,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2018,STEELE,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2002,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1997,TRAILL,NORTH DAKOTA,EAST CENTRAL,5183000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1978,TRAILL,NORTH DAKOTA,EAST CENTRAL,5744100.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1987,TRAILL,NORTH DAKOTA,EAST CENTRAL,5448500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1974,TRAILL,NORTH DAKOTA,EAST CENTRAL,4639200.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2007,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1995,TRAILL,NORTH DAKOTA,EAST CENTRAL,5401000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1996,TRAILL,NORTH DAKOTA,EAST CENTRAL,8390000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1998,TRAILL,NORTH DAKOTA,EAST CENTRAL,6454000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1999,TRAILL,NORTH DAKOTA,EAST CENTRAL,5420000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2001,TRAILL,NORTH DAKOTA,EAST CENTRAL,5175000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2000,TRAILL,NORTH DAKOTA,EAST CENTRAL,6742000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1993,TRAILL,NORTH DAKOTA,EAST CENTRAL,6002000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1992,TRAILL,NORTH DAKOTA,EAST CENTRAL,9714000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1989,TRAILL,NORTH DAKOTA,EAST CENTRAL,5950000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2004,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2003,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1966,TRAILL,NORTH DAKOTA,EAST CENTRAL,1911000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1968,TRAILL,NORTH DAKOTA,EAST CENTRAL,3325000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1969,TRAILL,NORTH DAKOTA,EAST CENTRAL,2754000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1970,TRAILL,NORTH DAKOTA,EAST CENTRAL,2447500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1971,TRAILL,NORTH DAKOTA,EAST CENTRAL,6080000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1972,TRAILL,NORTH DAKOTA,EAST CENTRAL,4521000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1980,TRAILL,NORTH DAKOTA,EAST CENTRAL,4803000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1981,TRAILL,NORTH DAKOTA,EAST CENTRAL,6012000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1983,TRAILL,NORTH DAKOTA,EAST CENTRAL,4025000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1984,TRAILL,NORTH DAKOTA,EAST CENTRAL,5628500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1986,TRAILL,NORTH DAKOTA,EAST CENTRAL,5175000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1985,TRAILL,NORTH DAKOTA,EAST CENTRAL,7548000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1988,TRAILL,NORTH DAKOTA,EAST CENTRAL,4119000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1991,TRAILL,NORTH DAKOTA,EAST CENTRAL,6300000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1994,TRAILL,NORTH DAKOTA,EAST CENTRAL,4839000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1979,TRAILL,NORTH DAKOTA,EAST CENTRAL,5392000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1982,TRAILL,NORTH DAKOTA,EAST CENTRAL,6644000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1990,TRAILL,NORTH DAKOTA,EAST CENTRAL,9500000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1960,TRAILL,NORTH DAKOTA,EAST CENTRAL,2700000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1961,TRAILL,NORTH DAKOTA,EAST CENTRAL,2639000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1962,TRAILL,NORTH DAKOTA,EAST CENTRAL,1820000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1963,TRAILL,NORTH DAKOTA,EAST CENTRAL,1887000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1964,TRAILL,NORTH DAKOTA,EAST CENTRAL,1987500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1965,TRAILL,NORTH DAKOTA,EAST CENTRAL,2232000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1967,TRAILL,NORTH DAKOTA,EAST CENTRAL,3672000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1973,TRAILL,NORTH DAKOTA,EAST CENTRAL,5467000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1975,TRAILL,NORTH DAKOTA,EAST CENTRAL,5862900.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1976,TRAILL,NORTH DAKOTA,EAST CENTRAL,6982700.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1977,TRAILL,NORTH DAKOTA,EAST CENTRAL,5392600.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2009,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2010,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2006,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2005,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2008,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2011,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2012,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2014,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2015,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2016,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2017,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2018,TRAILL,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2002,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1997,RANSOM,NORTH DAKOTA,SOUTHEAST,3348000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1978,RANSOM,NORTH DAKOTA,SOUTHEAST,2498400.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1987,RANSOM,NORTH DAKOTA,SOUTHEAST,2800000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1974,RANSOM,NORTH DAKOTA,SOUTHEAST,2125300.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2007,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1995,RANSOM,NORTH DAKOTA,SOUTHEAST,3421200.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1996,RANSOM,NORTH DAKOTA,SOUTHEAST,5145600.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1998,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1999,RANSOM,NORTH DAKOTA,SOUTHEAST,2841000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2001,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2005,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2000,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1993,RANSOM,NORTH DAKOTA,SOUTHEAST,3839000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1992,RANSOM,NORTH DAKOTA,SOUTHEAST,5763600.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1989,RANSOM,NORTH DAKOTA,SOUTHEAST,3484000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2004,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2003,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1966,RANSOM,NORTH DAKOTA,SOUTHEAST,777000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1968,RANSOM,NORTH DAKOTA,SOUTHEAST,1342250.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1969,RANSOM,NORTH DAKOTA,SOUTHEAST,1008000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1970,RANSOM,NORTH DAKOTA,SOUTHEAST,1020000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1971,RANSOM,NORTH DAKOTA,SOUTHEAST,2211000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1972,RANSOM,NORTH DAKOTA,SOUTHEAST,1567500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1980,RANSOM,NORTH DAKOTA,SOUTHEAST,1759000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1981,RANSOM,NORTH DAKOTA,SOUTHEAST,3427000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1983,RANSOM,NORTH DAKOTA,SOUTHEAST,2160000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1984,RANSOM,NORTH DAKOTA,SOUTHEAST,3102000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1986,RANSOM,NORTH DAKOTA,SOUTHEAST,2537500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1985,RANSOM,NORTH DAKOTA,SOUTHEAST,3280000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1988,RANSOM,NORTH DAKOTA,SOUTHEAST,753000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1991,RANSOM,NORTH DAKOTA,SOUTHEAST,3270000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1994,RANSOM,NORTH DAKOTA,SOUTHEAST,3754400.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1979,RANSOM,NORTH DAKOTA,SOUTHEAST,2670000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1982,RANSOM,NORTH DAKOTA,SOUTHEAST,2835000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1990,RANSOM,NORTH DAKOTA,SOUTHEAST,5233500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1960,RANSOM,NORTH DAKOTA,SOUTHEAST,684000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1961,RANSOM,NORTH DAKOTA,SOUTHEAST,684000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1962,RANSOM,NORTH DAKOTA,SOUTHEAST,572000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1963,RANSOM,NORTH DAKOTA,SOUTHEAST,510000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1964,RANSOM,NORTH DAKOTA,SOUTHEAST,699300.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1965,RANSOM,NORTH DAKOTA,SOUTHEAST,963500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1967,RANSOM,NORTH DAKOTA,SOUTHEAST,1081000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1973,RANSOM,NORTH DAKOTA,SOUTHEAST,2067000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1975,RANSOM,NORTH DAKOTA,SOUTHEAST,1495200.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1976,RANSOM,NORTH DAKOTA,SOUTHEAST,2367500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1977,RANSOM,NORTH DAKOTA,SOUTHEAST,2221400.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2009,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2010,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2006,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2008,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2011,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2012,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2014,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2015,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2016,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2017,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2018,RANSOM,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2002,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1997,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1978,RICHLAND,NORTH DAKOTA,SOUTHEAST,4891400.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1987,RICHLAND,NORTH DAKOTA,SOUTHEAST,7256000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1974,RICHLAND,NORTH DAKOTA,SOUTHEAST,5714500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2007,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1995,RICHLAND,NORTH DAKOTA,SOUTHEAST,6664000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1996,RICHLAND,NORTH DAKOTA,SOUTHEAST,9500000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1998,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1999,RICHLAND,NORTH DAKOTA,SOUTHEAST,6742000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2001,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2000,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1993,RICHLAND,NORTH DAKOTA,SOUTHEAST,7031000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1992,RICHLAND,NORTH DAKOTA,SOUTHEAST,11076000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1989,RICHLAND,NORTH DAKOTA,SOUTHEAST,7875000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1966,RICHLAND,NORTH DAKOTA,SOUTHEAST,1491000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1968,RICHLAND,NORTH DAKOTA,SOUTHEAST,2478000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1969,RICHLAND,NORTH DAKOTA,SOUTHEAST,1890000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1970,RICHLAND,NORTH DAKOTA,SOUTHEAST,2016000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1971,RICHLAND,NORTH DAKOTA,SOUTHEAST,4624000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1972,RICHLAND,NORTH DAKOTA,SOUTHEAST,3332000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1980,RICHLAND,NORTH DAKOTA,SOUTHEAST,5603000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1981,RICHLAND,NORTH DAKOTA,SOUTHEAST,7675000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1983,RICHLAND,NORTH DAKOTA,SOUTHEAST,4851000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1984,RICHLAND,NORTH DAKOTA,SOUTHEAST,6756000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1986,RICHLAND,NORTH DAKOTA,SOUTHEAST,5591000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1985,RICHLAND,NORTH DAKOTA,SOUTHEAST,9437000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1988,RICHLAND,NORTH DAKOTA,SOUTHEAST,2656000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1991,RICHLAND,NORTH DAKOTA,SOUTHEAST,5412000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1994,RICHLAND,NORTH DAKOTA,SOUTHEAST,7920000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1979,RICHLAND,NORTH DAKOTA,SOUTHEAST,4922000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1982,RICHLAND,NORTH DAKOTA,SOUTHEAST,6014000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1990,RICHLAND,NORTH DAKOTA,SOUTHEAST,9112000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1960,RICHLAND,NORTH DAKOTA,SOUTHEAST,1702000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1961,RICHLAND,NORTH DAKOTA,SOUTHEAST,1650000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1962,RICHLAND,NORTH DAKOTA,SOUTHEAST,816000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1963,RICHLAND,NORTH DAKOTA,SOUTHEAST,1200000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1964,RICHLAND,NORTH DAKOTA,SOUTHEAST,1562400.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1965,RICHLAND,NORTH DAKOTA,SOUTHEAST,2014500.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1967,RICHLAND,NORTH DAKOTA,SOUTHEAST,2314000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1973,RICHLAND,NORTH DAKOTA,SOUTHEAST,6549000.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1975,RICHLAND,NORTH DAKOTA,SOUTHEAST,3505700.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1976,RICHLAND,NORTH DAKOTA,SOUTHEAST,5910700.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
1977,RICHLAND,NORTH DAKOTA,SOUTHEAST,5672200.0,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2009,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2010,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2006,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2005,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2004,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2003,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2008,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2011,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2012,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2013,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2014,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2015,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2018,RICHLAND,NORTH DAKOTA,SOUTHEAST,nan,"wheat, spring, (excl durum), non-irrigated - production, measured in bu",bu
2002,BARNES,NORTH DAKOTA,EAST CENTRAL,nan,"wheat, spring, (excl durum), non-irrigated - yield, measured in bu / acre",bu_acre
