year,county,state,ag_district,yield,type,units
1984,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1984,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1984,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1984,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1984,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1983,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1983,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1983,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1983,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1983,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1983,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1982,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1982,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1982,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1982,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1982,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1982,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1981,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1981,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1981,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1981,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1981,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1981,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1980,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1980,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1980,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1980,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1980,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1980,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1979,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1979,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1979,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1979,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1979,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1979,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1978,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1978,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1978,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1978,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1978,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1978,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1977,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1977,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1977,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1977,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1977,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1977,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1976,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1976,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1976,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1976,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1976,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1976,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1975,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1975,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1975,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1975,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1975,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1975,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1974,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1974,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1974,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1974,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1974,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1974,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1973,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1973,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1973,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1973,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1973,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1973,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1972,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1972,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1972,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1972,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1972,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1972,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1971,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1971,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1971,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1971,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1971,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1971,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1970,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1970,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1970,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1970,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1970,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1970,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1969,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1969,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1969,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1969,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1969,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1969,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1968,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1968,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1968,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1968,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1968,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1968,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1967,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1967,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1967,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1967,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1967,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1967,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1966,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1966,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1966,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1966,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1966,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1966,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1965,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1965,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1965,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1965,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1965,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1965,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1964,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1964,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1964,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1964,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1964,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1964,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1963,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1963,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1963,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1963,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1963,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1963,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1962,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1962,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1962,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1962,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1962,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1962,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1961,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1961,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1961,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1961,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1961,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1961,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1960,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1960,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1960,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1960,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1960,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
1960,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter - yield, measured in bu / planted acre",bu_acre
2018,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2018,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2018,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2018,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2017,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2016,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2016,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2016,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2016,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres harvested",acres
2015,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2015,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2014,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2014,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2014,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2014,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2013,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2013,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2013,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2013,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres harvested",acres
2012,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2012,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2012,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2012,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2012,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres harvested",acres
2012,STANLEY,SOUTH DAKOTA,WEST CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2011,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2011,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2011,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2011,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres harvested",acres
2010,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2010,HYDE,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2010,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2010,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2010,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres harvested",acres
2009,HUGHES,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2009,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2009,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2009,DEWEY,SOUTH DAKOTA,NORTHWEST,nan,"wheat, winter, non-irrigated - acres harvested",acres
2008,SULLY*,SOUTH DAKOTA,CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2008,POTTER,SOUTH DAKOTA,NORTH CENTRAL,nan,"wheat, winter, non-irrigated - acres harvested",acres
2007,HUGHES,SOUTH DAKOTA,CENTRAL,76200.0,"wheat, winter, non-irrigated - acres harvested",acres
2007,HYDE,SOUTH DAKOTA,CENTRAL,53000.0,"wheat, winter, non-irrigated - acres harvested",acres
2007,SULLY*,SOUTH DAKOTA,CENTRAL,155100.0,"wheat, winter, non-irrigated - acres harvested",acres
2007,POTTER,SOUTH DAKOTA,NORTH CENTRAL,74000.0,"wheat, winter, non-irrigated - acres harvested",acres
2007,DEWEY,SOUTH DAKOTA,NORTHWEST,23200.0,"wheat, winter, non-irrigated - acres harvested",acres
2007,STANLEY,SOUTH DAKOTA,WEST CENTRAL,89800.0,"wheat, winter, non-irrigated - acres harvested",acres
2006,HUGHES,SOUTH DAKOTA,CENTRAL,37500.0,"wheat, winter, non-irrigated - acres harvested",acres
2006,HYDE,SOUTH DAKOTA,CENTRAL,38800.0,"wheat, winter, non-irrigated - acres harvested",acres
2006,SULLY*,SOUTH DAKOTA,CENTRAL,74500.0,"wheat, winter, non-irrigated - acres harvested",acres
2006,POTTER,SOUTH DAKOTA,NORTH CENTRAL,47200.0,"wheat, winter, non-irrigated - acres harvested",acres
2006,DEWEY,SOUTH DAKOTA,NORTHWEST,6000.0,"wheat, winter, non-irrigated - acres harvested",acres
2006,STANLEY,SOUTH DAKOTA,WEST CENTRAL,41800.0,"wheat, winter, non-irrigated - acres harvested",acres
2005,HUGHES,SOUTH DAKOTA,CENTRAL,59300.0,"wheat, winter, non-irrigated - acres harvested",acres
2005,HYDE,SOUTH DAKOTA,CENTRAL,34600.0,"wheat, winter, non-irrigated - acres harvested",acres
2005,SULLY*,SOUTH DAKOTA,CENTRAL,129500.0,"wheat, winter, non-irrigated - acres harvested",acres
2005,POTTER,SOUTH DAKOTA,NORTH CENTRAL,58900.0,"wheat, winter, non-irrigated - acres harvested",acres
2005,DEWEY,SOUTH DAKOTA,NORTHWEST,17900.0,"wheat, winter, non-irrigated - acres harvested",acres
2005,STANLEY,SOUTH DAKOTA,WEST CENTRAL,78500.0,"wheat, winter, non-irrigated - acres harvested",acres
2004,HUGHES,SOUTH DAKOTA,CENTRAL,57600.0,"wheat, winter, non-irrigated - acres harvested",acres
2004,HYDE,SOUTH DAKOTA,CENTRAL,36800.0,"wheat, winter, non-irrigated - acres harvested",acres
2004,SULLY*,SOUTH DAKOTA,CENTRAL,141200.0,"wheat, winter, non-irrigated - acres harvested",acres
2004,POTTER,SOUTH DAKOTA,NORTH CENTRAL,69500.0,"wheat, winter, non-irrigated - acres harvested",acres
2004,DEWEY,SOUTH DAKOTA,NORTHWEST,9200.0,"wheat, winter, non-irrigated - acres harvested",acres
2004,STANLEY,SOUTH DAKOTA,WEST CENTRAL,47900.0,"wheat, winter, non-irrigated - acres harvested",acres
2003,HUGHES,SOUTH DAKOTA,CENTRAL,80800.0,"wheat, winter, non-irrigated - acres harvested",acres
2003,HYDE,SOUTH DAKOTA,CENTRAL,38700.0,"wheat, winter, non-irrigated - acres harvested",acres
2003,SULLY*,SOUTH DAKOTA,CENTRAL,146600.0,"wheat, winter, non-irrigated - acres harvested",acres
2003,POTTER,SOUTH DAKOTA,NORTH CENTRAL,61200.0,"wheat, winter, non-irrigated - acres harvested",acres
2003,DEWEY,SOUTH DAKOTA,NORTHWEST,14800.0,"wheat, winter, non-irrigated - acres harvested",acres
2003,STANLEY,SOUTH DAKOTA,WEST CENTRAL,102000.0,"wheat, winter, non-irrigated - acres harvested",acres
2002,HUGHES,SOUTH DAKOTA,CENTRAL,18400.0,"wheat, winter, non-irrigated - acres harvested",acres
2002,HYDE,SOUTH DAKOTA,CENTRAL,9900.0,"wheat, winter, non-irrigated - acres harvested",acres
2002,SULLY*,SOUTH DAKOTA,CENTRAL,47800.0,"wheat, winter, non-irrigated - acres harvested",acres
2002,POTTER,SOUTH DAKOTA,NORTH CENTRAL,20400.0,"wheat, winter, non-irrigated - acres harvested",acres
2002,DEWEY,SOUTH DAKOTA,NORTHWEST,2600.0,"wheat, winter, non-irrigated - acres harvested",acres
2002,STANLEY,SOUTH DAKOTA,WEST CENTRAL,35200.0,"wheat, winter, non-irrigated - acres harvested",acres
2001,HUGHES,SOUTH DAKOTA,CENTRAL,2700.0,"wheat, winter, non-irrigated - acres harvested",acres
2001,HYDE,SOUTH DAKOTA,CENTRAL,6100.0,"wheat, winter, non-irrigated - acres harvested",acres
2001,SULLY*,SOUTH DAKOTA,CENTRAL,22400.0,"wheat, winter, non-irrigated - acres harvested",acres
2001,POTTER,SOUTH DAKOTA,NORTH CENTRAL,8000.0,"wheat, winter, non-irrigated - acres harvested",acres
2001,DEWEY,SOUTH DAKOTA,NORTHWEST,2500.0,"wheat, winter, non-irrigated - acres harvested",acres
2001,STANLEY,SOUTH DAKOTA,WEST CENTRAL,25800.0,"wheat, winter, non-irrigated - acres harvested",acres
2000,HUGHES,SOUTH DAKOTA,CENTRAL,58100.0,"wheat, winter, non-irrigated - acres harvested",acres
2000,HYDE,SOUTH DAKOTA,CENTRAL,32000.0,"wheat, winter, non-irrigated - acres harvested",acres
2000,SULLY*,SOUTH DAKOTA,CENTRAL,119000.0,"wheat, winter, non-irrigated - acres harvested",acres
2000,POTTER,SOUTH DAKOTA,NORTH CENTRAL,63500.0,"wheat, winter, non-irrigated - acres harvested",acres
2000,DEWEY,SOUTH DAKOTA,NORTHWEST,16500.0,"wheat, winter, non-irrigated - acres harvested",acres
2000,STANLEY,SOUTH DAKOTA,WEST CENTRAL,89000.0,"wheat, winter, non-irrigated - acres harvested",acres
